t,lat,lon,alt,v1,v2,v3,a1,a2,a3
4175,-20.6859455489439,150.02758419402,418561.818425718,-571.003768013439,-5009.63892273108,-5360.59642166279,6.24778843777355,-3.9412684691897,3.04419898139271
4180,-20.9283072813604,150.236239740018,418636.839798337,-539.76359824038,-5029.2769716106,-5345.29024985734,6.24825156441809,-3.91393078405,3.07825306729377
4185,-21.1703497536614,150.445629664634,418712.132520938,-508.521544919041,-5048.77802738598,-5329.81405783143,6.24853596703416,-3.88647073111641,3.11220688528356
4190,-21.4120680146247,150.655764396914,418787.689319152,-477.278531040383,-5068.14147719155,-5314.16834968588,6.24864172612583,-3.85888913125839,3.14605933176373
4195,-21.6534570675385,150.866654937701,418863.502878474,-446.035434728154,-5087.3667167614,-5298.35363502499,6.24856896743613,-3.83118675808056,3.1798093091245
4200,-21.8945118694331,151.0783123559,418939.565845189,-414.793133281178,-5106.4531454403,-5282.3704289241,6.24831782724794,-3.8033643921173,3.21345572669361
4205,-22.1352273303046,151.290747284734,419015.870827167,-383.552548235242,-5125.40016284042,-5266.21925189285,6.24788841893451,-3.77542287494034,3.24699750155616
4210,-22.3755983123328,151.503970930846,419092.410394483,-352.314555587971,-5144.20717644568,-5249.90062983465,6.24728089974676,-3.74736299821042,3.28043355920693
4215,-22.6156196290891,151.717994570508,419169.177079943,-321.080030361603,-5162.87359743408,-5233.4150940034,6.24649543625569,-3.71918555773568,3.31376283402943
4220,-22.8552860447371,151.932829045817,419246.163379454,-289.849892163735,-5181.39883814518,-5216.76318095818,6.24553217113336,-3.69089140752991,3.34698426957998
4225,-23.0945922732258,152.148485773729,419323.361752335,-258.625014426545,-5199.78231802076,-5199.9454325172,6.244391288033,-3.66248134898206,3.38009681866266
4230,-23.3335329774735,152.364976242194,419400.764621526,-227.406269484324,-5218.02346023907,-5182.96239571174,6.24307297745009,-3.63395618509985,3.41309944321638
4235,-23.5721027685431,152.582311506282,419478.364373758,-196.194574629562,-5236.12168999453,-5165.81462274106,6.24157740405863,-3.60531677481737,3.44599111401791
4240,-23.8102962048109,152.800503197146,419556.153359695,-164.990800390339,-5254.07643877912,-5148.50267092946,6.23990477001943,-3.57656392257672,3.47877081021168
4245,-24.0481077911261,153.01956301807,419634.123894048,-133.795816115163,-5271.88714183274,-5131.0271026858,6.23805528163709,-3.54769843295986,3.51143751871078
4250,-24.2855319779611,153.239502240522,419712.268255738,-102.610536511737,-5289.55323724055,-5113.38848546638,6.23602911762873,-3.51872116538291,3.54399023349205
4255,-24.5225631605566,153.460332713015,419790.578688079,-71.4358289852576,-5307.07416856197,-5095.58739174162,6.23382649118941,-3.48963292420808,3.57642795481128
4260,-24.7591956780567,153.682066357079,419869.04739902,-40.2725597145983,-5324.44938310366,-5077.62439896663,6.23144761776685,-3.46043451376652,3.60874968839371
4265,-24.995423812636,153.904714663204,419947.66656145,-9.12164065901125,-5341.67833183978,-5059.5000895559,6.2288926845314,-3.43112679338025,3.64095444462732
4270,-25.2312417886221,154.128289699616,420026.42831358,22.0160640272876,-5358.76047039638,-5041.21505086195,6.22616191138134,-3.40171056792351,3.67304123778599
4275,-25.4666437716082,154.352803608144,420105.324759448,53.1396914449274,-5375.69525815159,-5022.76987515772,6.22325551997172,-3.37218664306378,3.70500908533142
4280,-25.7016238675587,154.578268100052,420184.347969439,84.2483324936279,-5392.48215898236,-5004.16515962211,6.22017370444716,-3.34255588039696,3.73685700731188
4285,-25.9361761219111,154.804695464697,420263.489980974,115.341126364688,-5409.12064060947,-4985.40150632839,6.21691669134643,-3.31281908825812,3.76858402587165
4290,-26.1702945186678,155.032098065295,420342.74279921,146.417213535939,-5425.61017452639,-4966.47952223461,6.2134847097989,-3.28297707692269,3.80018916490155
4295,-26.4039729794831,155.260487834619,420422.098397875,177.475687884827,-5441.95023757212,-4947.39981917545,6.20987796336627,-3.25303071359744,3.83167144982913
4300,-26.6372053627457,155.489877283544,420501.548720121,208.515692070648,-5458.14030963911,-4928.16301385484,6.20609668861302,-3.22298081327786,3.86302990754333
4305,-26.8699854626528,155.72027899667,420581.085679457,239.536370088744,-5474.17987442825,-4908.76972783848,6.20214112621697,-3.1928281936937,3.89426356646038
4310,-27.1023070082798,155.951705127889,420660.701160722,270.536818968524,-5490.0684218444,-4889.22058754578,6.19801149364014,-3.16257372997377,3.92537145671032
4315,-27.3341636626455,156.184168408785,420740.38702107,301.516185021563,-5505.80544406677,-4869.51622424067,6.19370804204696,-3.13221824545826,3.95635261042231
4320,-27.5655490217707,156.417681644112,420820.135090996,332.473615968205,-5521.39043712559,-4849.65727402068,6.18923102804123,-3.10176256630287,3.9872060620969
4325,-27.7964566137317,156.652257207214,420899.937175358,363.408212230115,-5536.82290411481,-4829.64437780399,6.18458068689685,-3.07120757578882,4.01793084903417
4330,-28.0268798977109,156.887908048253,420979.785054399,394.319124017312,-5552.10234962473,-4809.47818131437,6.1797572875659,-3.04055410515423,4.04852601178902
4335,-28.2568122630409,157.124647189529,421059.670484762,425.205503035016,-5567.22828213544,-4789.1593350637,6.17476110485547,-3.00980298792973,4.07899059463504
4340,-28.4862470282436,157.36248722072,421139.585200492,456.066453377119,-5582.20021804232,-4768.68849433224,6.1695923930879,-2.97895511400997,4.10932364600798
4345,-28.715177440068,157.601441306939,421219.520914047,486.901129424321,-5597.01767445222,-4748.06631914686,6.16425143911081,-2.94801132069222,4.13952421890546
4350,-28.9435966725207,157.841522683865,421299.469317259,517.708687135996,-5611.68017239116,-4727.29347425729,6.15873853491438,-2.91697244691699,4.16959137123066
4355,-29.1714978258941,158.082744152791,421379.422082327,548.488234552871,-5626.18724164011,-4706.37062911089,6.15305395178946,-2.88583938728178,4.19952416606317
4360,-29.3988739257912,158.325119088475,421459.370862789,579.238930474964,-5640.53841189982,-4685.29845782628,6.14719799144679,-2.85461298350905,4.2293216718492
4365,-29.625717922147,158.568660934069,421539.307294499,609.959935347873,-5654.73321681237,-4664.07763916619,6.14117095926105,-2.82329407875451,4.25898296251143
4370,-29.8520226882455,158.813382695946,421619.22299662,640.650361381982,-5668.77119960788,-4642.70885650995,6.13497313915696,-2.79188357170227,4.28850711747934
4375,-30.077781019737,159.059297951341,421699.109572638,671.309371986067,-5682.65190264521,-4621.19279782607,6.12860484307946,-2.76038230859913,4.31789322164883
4380,-30.3029856336506,159.306420343033,421778.958611407,701.9361322571,-5696.37487224933,-4599.53015564509,6.12206638514465,-2.72879113768689,4.34714036528362
4385,-30.5276291674055,159.554763073945,421858.761688219,732.529758730975,-5709.93966517012,-4577.7216270331,6.11535805753783,-2.69711096337962,4.37624764387294
4390,-30.7517041778227,159.804339914532,421938.510365922,763.089419546568,-5723.34583650785,-4555.76791356604,6.10848017858239,-2.66534263885531,4.40521415796521
4395,-30.9752031401337,160.055164529117,422018.196196076,793.614267726955,-5736.5929476957,-4533.66972130482,6.10143306031468,-2.63348703840479,4.43403901299407
4400,-31.1981184469907,160.307250810705,422097.810720149,824.103474727885,-5749.68056212939,-4511.42776077129,6.09421702423076,-2.60154502204065,4.46272131911709
4405,-31.4204424074758,160.56061220714,422177.34547076,854.556163011857,-5762.60825476798,-4489.04274692502,6.08683237081217,-2.56951750748497,4.49126019108183
4410,-31.6421672461126,160.815262728121,422256.791972962,884.971507155614,-5775.37559791672,-4466.51539914054,6.0792794258937,-2.53740536324575,4.51965474813783
4415,-31.8632851018797,161.071216439244,422336.141745536,915.348683483363,-5787.98216796765,-4443.84644118496,6.07155851760465,-2.50520946272619,4.54790411400023
4420,-32.0837880272237,161.328486955955,422415.386302327,945.68681902447,-5800.42755374893,-4421.03660119564,6.06366995510234,-2.47293073784567,4.57600741687293
4425,-32.3036679870803,161.587088450258,422494.517153575,975.985093306996,-5812.71134070462,-4398.08661165751,6.05561407354111,-2.44057007222976,4.60396378953776
4430,-32.5229168578951,161.847035144444,422573.525807261,1006.24268765332,-5824.83311844331,-4374.99720937985,6.04739121207357,-2.40812835478715,4.63177236949891
4435,-32.7415264266503,162.108340804707,422652.40377041,1036.45873382581,-5836.79248988744,-4351.76913547223,6.03900169356846,-2.37560653272475,4.6594322991781
4440,-32.9594883898989,162.371019747514,422731.142550392,1066.63241648344,-5848.58905385084,-4328.40313531932,6.03044586790424,-2.34300550473768,4.68694272615272
4445,-33.1767943528024,162.635086332982,422809.733656178,1096.76292215288,-5860.22241338645,-4304.89995855448,6.02172409074895,-2.31032617395709,4.71430280341295
4450,-33.3934358281773,162.900554458139,422888.168599521,1126.84938757651,-5871.69218572581,-4281.26035903204,6.01283670397125,-2.27756950032279,4.74151168962313
4455,-33.6094042355497,163.167438562917,422966.438896137,1156.89100280302,-5882.9979832549,-4257.4850947983,6.00378407695231,-2.24473639384718,4.76856854937258
4460,-33.8246909002192,163.435753123145,423044.536066744,1186.88695984519,-5894.13942265168,-4233.57492806135,5.99456658588054,-2.21182776703216,4.79547255338661
4465,-34.0392870523307,163.705512143413,423122.451638092,1216.8364007368,-5905.11613560755,-4209.53062515997,5.98518459462625,-2.17884458676557,4.82222287868288
4470,-34.2531838259607,163.976730162656,423200.177143918,1246.73852122744,-5915.92774820396,-4185.35295653192,5.97563849387407,-2.14578776791945,4.84881870866218
4475,-34.4663722582132,164.249421746729,423277.704125814,1276.59251913168,-5926.57389083416,-4161.04269668197,5.96592868081231,-2.11265822550768,4.87525923311032
4480,-34.6788432883281,164.52360098084,423355.024134061,1306.39754210397,-5937.05420970097,-4136.60062415018,5.95605554041913,-2.07945692640877,4.90154364810748
4485,-34.8905877568065,164.799282474686,423432.128728426,1336.15279190201,-5947.36834460256,-4112.02752148081,5.9460194824152,-2.04618478366546,4.92767115584787
4490,-35.1015964045495,165.076480854569,423509.009478904,1365.85747243588,-5957.51593963639,-4087.32417519244,5.93582092143865,-2.01284270870934,4.95364096436129
4495,-35.3118598720126,165.355210255359,423585.657966474,1395.51073726526,-5967.49665547381,-4062.49137574964,5.92546025889988,-1.97943166322696,4.97945228715038
4500,-35.5213686983811,165.635485325154,423662.065783846,1425.11179440289,-5977.31014556745,-4037.52991753668,5.91493791795815,-1.94595255448022,5.00510434276468
4505,-35.7301133207618,165.917320716891,423738.224536231,1454.65985407077,-5986.95606764077,-4012.44059883343,5.90425432445247,-1.91240628783528,5.03059635431905
4510,-35.9380840733959,166.200730579813,423814.125842144,1484.15407593228,-5996.43409674281,-3987.22422179387,5.8934098896343,-1.87879381894445,5.05592754898552
4515,-36.1452711868954,166.485729563594,423889.761334291,1513.59367440625,-6005.74389989424,-3961.88159242698,5.88240504348309,-1.8451160502283,5.08109715749472
4520,-36.3516647875014,166.772332309432,423965.122660496,1542.97786614585,-6014.88514836729,-3936.41352058021,5.87124021673204,-1.81137388372575,5.10610441366117
4525,-36.5572548963672,167.060552940956,424040.201484733,1572.30581701961,-6023.85753152545,-3910.82081992512,5.85991582480568,-1.77756827352634,5.13094855396825
4530,-36.76203142887,167.35040606781,424114.989488254,1601.57674791533,-6032.66072992477,-3885.10430794483,5.84843229975939,-1.74370012329583,5.15562881725164
4535,-36.9659841939494,167.641906276171,424189.478370795,1630.78988195936,-6041.29442838755,-3859.26480592289,5.83679007365705,-1.70977033921175,5.18014444448862
4540,-37.1691028934757,167.935067619066,424263.659851901,1659.94439126627,-6049.75833062886,-3833.30313893279,5.82498956391396,-1.67577988233515,5.20449467872234
4545,-37.3713771216517,168.229904619377,424337.525672342,1689.03950321319,-6058.05213082625,-3807.22013582751,5.81303120397802,-1.64172966684326,5.22867876514773
4550,-37.5727963644467,168.526431759741,424411.067595598,1718.07444741957,-6066.17552748584,-3781.01662922819,5.80091542811708,-1.60762061263071,5.25269595134683
4555,-37.7733499990661,168.824662972264,424484.277409432,1747.04840228869,-6074.12823885084,-3754.69345551133,5.78864265814683,-1.57345369716952,5.27654548768359
4560,-37.9730272934597,169.124612640887,424557.146927517,1775.96060173117,-6081.90997294767,-3728.25145479351,5.77621333273851,-1.53922985402888,5.30022662786318
4565,-38.171817405868,169.426295090655,424629.667991077,1804.81028192711,-6089.52044223548,-3701.69147091301,5.76362789344236,-1.50495002469406,5.323738629617
4570,-38.3697093844101,169.729724076776,424701.832470558,1833.59662767671,-6096.95937978622,-3675.01435140778,5.75088677255931,-1.47061520950307,5.3470807555013
4575,-38.5666921667162,170.03491378632,424773.632267272,1862.3188795511,-6104.22650780866,-3648.22094748905,5.73799042076508,-1.43622636612922,5.37025227379086
4580,-38.7627545796043,170.341878326823,424845.059315007,1890.9762804528,-6111.32155306713,-3621.31211401045,5.72493929403398,-1.4017844603282,5.39325245940789
4585,-38.9578853388041,170.650631214662,424916.105581562,1919.56802179082,-6118.24426381715,-3594.28870943246,5.71173384229457,-1.36729051574649,5.41608059485819
4590,-39.152073048733,170.96118637605,424986.763070207,1948.09335102988,-6124.9943768062,-3567.15159578211,5.69837453499095,-1.3327455122973,5.43873597114151
4595,-39.3453062023217,171.273557634943,425057.023821029,1976.55151806009,-6131.57163344504,-3539.9016386085,5.68486184855521,-1.29815043583216,5.46121788857102
4600,-39.5375731808943,171.587758200692,425126.879912159,2004.94172120493,-6137.97579748269,-3512.5397069344,5.67119625552681,-1.26350632692368,5.48352565747253
4605,-39.7288622541069,171.903801668314,425196.323460863,2033.26321513737,-6144.20662048315,-3485.06667320471,5.65737824776702,-1.22881417937535,5.50565859873244
4610,-39.9191615799432,172.221701505668,425265.346624491,2061.51525706362,-6150.26385873565,-3457.48341323274,5.64340832427267,-1.194074989119,5.52761604414457
4615,-40.108459204771,172.541470540356,425333.941601303,2089.69705257118,-6156.14729165557,-3429.79080614527,5.62928698062728,-1.15928980235252,5.54939733654171
4620,-40.2967430634654,172.863121959241,425402.100631163,2117.80786387402,-6161.85668574332,-3401.98973432744,5.61501472980844,-1.12445961467126,5.57100182970056
4625,-40.4840009795956,173.186668626765,425469.81599608,2145.84693772268,-6167.39181852042,-3374.08108336879,5.60059208718635,-1.08958543611701,5.5924288880011
4630,-40.6702206656823,173.512123411562,425537.080020688,2173.81354156774,-6172.75246617319,-3346.06574201163,5.58601957642019,-1.05466825702456,5.61367788585671
4635,-40.8553897235254,173.839498504244,425603.885072647,2201.70689115895,-6177.93842896238,-3317.94460210271,5.57129771608741,-1.019709112658,5.63474820692481
4640,-41.0394956446092,174.168806415889,425670.223562962,2229.52625917831,-6182.94949317955,-3289.71855854937,5.55642703762986,-0.984708984011503,5.65563924313003
4645,-41.2225258105821,174.500059463399,425736.087946298,2257.27092101555,-6187.78544976288,-3261.388509281,5.54140807453164,-0.949668846786506,5.67635039352991
4650,-41.4044674938175,174.833269254584,425801.470721304,2284.94010026901,-6192.44611438286,-3232.95535521646,5.52624135340103,-0.914589719883538,5.69688106307261
4655,-41.5853078580598,175.168447685868,425866.364430975,2312.53307763581,-6196.9312879227,-3204.42000023781,5.51092741023548,-0.879472567860463,5.71723066129708
4660,-41.7650339591549,175.50560642685,425930.761663063,2340.04913653284,-6201.24077583289,-3175.78335117069,5.49546678082748,-0.844318350427145,5.73739860103023
4665,-41.9436327458699,175.844756404601,425994.655050619,2367.4875084745,-6205.37440894764,-3147.046317771,5.47985999320757,-0.809128071415088,5.75738429714091
4670,-42.1210910608082,176.185908800584,426058.037272608,2394.84748219571,-6209.33200251512,-3118.20981271757,5.46410758259612,-0.773902682874798,5.77718716540696
4675,-42.297395641418,176.529074534419,426120.901054703,2422.12834914039,-6213.11337629739,-3089.27475161011,5.44821008335993,-0.738643134911625,5.7968066215507
4680,-42.4725331210997,176.874263747417,426183.239170194,2449.32934873868,-6216.718376123,-3060.2420529715,5.43216802306669,-0.703350424844014,5.81624208049171
4685,-42.6464900304181,177.221486798716,426245.044441072,2476.44977774463,-6220.1468314893,-3031.11263825307,5.41598193627992,-0.668025502582048,5.8354929558566
4690,-42.8192527984178,177.570753748296,426306.30973924,2503.48893561712,-6223.39857640931,-3001.88743184175,5.39965235813519,-0.632669320323995,5.85455865977846
4695,-42.9908077540466,177.922073839746,426367.027987893,2530.446069719,-6226.47347169999,-2972.56736106738,5.38317981997297,-0.597282881358804,5.87343860300411
4700,-43.1611411276944,178.275456495672,426427.192163003,2557.32048485313,-6229.37136117134,-2943.15335620872,5.36656486183373,-0.561867146168514,5.89213219531501
4705,-43.3302390528429,178.630910799979,426486.795294906,2584.11148855697,-6232.09209321397,-2913.64635049657,5.34980802742022,-0.52642308138,5.91063884625614
4710,-43.4980875678347,178.988444979936,426545.830469985,2610.8183362472,-6234.63554381268,-2884.04728011255,5.33290986098603,-0.490951707612497,5.92895796615173
4715,-43.6646726177655,179.348067400887,426604.290832357,2637.44034093015,-6237.00157132935,-2854.3570841821,5.31587091812418,-0.455454005777672,5.94708896737356
4720,-43.8299800564972,179.709786047871,426662.169585586,2663.97681842932,-6239.19003881571,-2824.57670476065,5.29869176165825,-0.419930964785581,5.96503126581834
4725,-43.9939956487985,-179.926391992973,426719.459994356,2690.42703248864,-6241.20083773492,-2794.70708681196,5.28137295929033,-0.384383628024338,5.98278428253921
4730,-44.1567050726176,-179.560459540309,426776.155386062,2716.7903046295,-6243.03384133831,-2764.74917817806,5.26391509216445,-0.34881299957868,6.00034744546615
4735,-44.3180939214846,-179.192409836599,426832.249152281,2743.06595931943,-6244.68892768333,-2734.70392954049,5.24631875118298,-0.313220090499528,6.01772019115066
4740,-44.4781477070487,-178.822237067239,426887.734750109,2769.25326904439,-6246.16600404055,-2704.57229437294,5.22858453494202,-0.277605963848908,6.03490196646429
4745,-44.6368518617563,-178.449935367033,426942.605703293,2795.35156427309,-6247.46495886443,-2674.35522888559,5.21071305564588,-0.241971640940056,6.05189223017647
4750,-44.7941917416657,-178.07549933967,426996.855603172,2821.36017857232,-6248.5856854949,-2644.05369196209,5.1927049355071,-0.206318146365429,6.06869045435244
4755,-44.9501526294049,-177.698924577352,427050.478109389,2847.27839364778,-6249.52810723149,-2613.66864509007,5.17456080471929,-0.170646551926966,6.08529612551067
4760,-45.1047197372764,-177.320206667682,427103.466950352,2873.10554937719,-6250.29212790013,-2583.20105228656,5.15628130457455,-0.134957883354191,6.10170874548111
4765,-45.2578782105063,-176.939341713548,427155.815923485,2898.84098887093,-6250.87765622426,-2552.65188001996,5.13786708391897,-0.0992531646063364,6.11792783193753
4770,-45.4096131306426,-176.556326853094,427207.518895215,2924.484003484,-6251.28463155272,-2522.0220971303,5.1193187972529,-0.0635334612664241,6.13395291857474
4775,-45.5599095191073,-176.171159266916,427258.569800743,2950.03394287489,-6251.51297303545,-2491.31267474937,5.10063710525472,-0.0277997883924448,6.14978355490775
4780,-45.708752340898,-175.783836698202,427308.962643671,2975.49016001618,-6251.56260465729,-2460.52458622296,5.08182267160912,0.00794684527620038,6.16541930571472
4785,-45.8561265084454,-175.394357972909,427358.691495379,3000.85195618042,-6251.433481617,-2429.6588070366,5.06287616164914,0.0437053938439099,6.18085975013581
4790,-46.0020168856287,-175.002722007106,427407.750494351,3026.11869099138,-6251.12553813281,-2398.71631474671,5.04379824077916,0.0794748646726908,6.19610448044646
4795,-46.1464082919469,-174.608928327202,427456.133845369,3051.28972739318,-6250.63871314186,-2367.69808891854,5.02458957223195,0.115254273770877,6.21115310057501
4800,-46.2892855068492,-174.212977590165,427503.835818705,3076.36437662266,-6249.97297733508,-2336.60511107206,5.00525081684451,0.151042601830949,6.22600522441099
4805,-46.4306332742287,-173.814870590827,427550.850749267,3101.34200822594,-6249.12827962149,-2305.43836463672,4.98578262998208,0.186838882582425,6.24066047395493
4810,-46.5704363070748,-173.414608782015,427597.173035853,3126.22199500366,-6248.10457350148,-2274.19883491566,4.96618566081254,0.222642157607549,6.25511847740817
4815,-46.7086792922885,-173.012194794595,427642.797140464,3151.003657993,-6246.9018447649,-2242.88750905949,4.94646055376343,0.258451431859416,6.26937886726377
4820,-46.8453468956628,-172.607631444529,427687.717587784,3175.68637642996,-6245.52005664522,-2211.50537604952,4.92660794442814,0.2942657600254,6.28344127845899
4825,-46.9804237670251,-172.200922252697,427731.928964801,3200.26953269693,-6243.95917687417,-2180.0534266898,4.90662846075372,0.330084201005515,6.2973053466872
4830,-47.1138945455427,-171.79207196453,427775.425920667,3224.75245734207,-6242.21920604846,-2148.53265360718,4.88652272647074,0.365905773268161,6.31097070691911
4835,-47.2457438651944,-171.381085556589,427818.203166764,3249.13453897296,-6240.3001215013,-2116.94405125805,4.86629135615491,0.401729539658263,6.32443699217708
4840,-47.3759563604035,-170.967968923904,427860.255477016,3273.41515093602,-6238.20191464224,-2085.28861594053,4.84593495966,0.437554547874317,6.33770383263232
4845,-47.5045166718346,-170.552728558463,427901.57768843,3297.59368791115,-6235.92457197273,-2053.56734581024,4.82545414102618,0.473379857357204,6.35077085503406
4850,-47.6314094523503,-170.135372236019,427942.1647019,3321.66949270383,-6233.46811373069,-2021.78124089817,4.80484950532266,0.509204480996425,6.36363768250085
4855,-47.7566193731318,-169.715908021598,427982.011483219,3345.64196602711,-6230.83253607834,-1989.93130312855,4.78412165220704,0.545027468826577,6.37630393465971
4860,-47.880131129955,-169.294344787536,428021.113064308,3369.51051156886,-6228.01783973292,-1958.01853633523,4.76327118114496,0.580847864009338,6.38876922813854
4865,-48.0019294496231,-168.870692731154,428059.464544593,3393.27448120127,-6225.02405987183,-1926.04394627483,4.74229869856397,0.616664660191072,6.40103317737324
4870,-48.1219990965565,-168.444962379107,428097.061092566,3416.93328465458,-6221.85120706674,-1894.00854063506,4.72120480965115,0.652476884952316,6.41309539568539
4875,-48.2403248795308,-168.017165104189,428133.897947418,3440.48633466914,-6218.4992965643,-1861.91332903711,4.69999012443895,0.68828355727161,6.42495549659149
4880,-48.3568916585629,-167.587313641645,428169.970420725,3463.93299231874,-6214.96837881886,-1829.75932303109,4.67865526562259,0.724083646441317,6.43661309527608
4885,-48.4716843519438,-167.155421092079,428205.273898195,3487.27267654327,-6211.25847917613,-1797.54753608373,4.65720085799623,0.759876155416166,6.44806781016193
4890,-48.5846879434085,-166.721501436691,428239.80384134,3510.50480939557,-6207.36962777987,-1765.27898355818,4.63562753484764,0.795660079804544,6.45931926451618
4895,-48.6958874894421,-166.28557005192,428273.555789121,3533.62876148373,-6203.30189070964,-1732.95468268593,4.61393594594735,0.831434368254658,6.47036708801957
4900,-48.8052681267181,-165.847642710578,428306.525359461,3556.64396132469,-6199.05530841622,-1700.57565253088,4.59212674421883,0.867198005461698,6.48121091823351
4905,-48.9128150796596,-165.407736095201,428338.70825066,3579.54984068755,-6194.62992623373,-1668.14291394667,4.57020059214082,0.902949972359155,6.4918504019101
4907.35707201013,-48.9628741001861,-165.199676587608,428353.605681817,3590.30989651254,-6192.48175653236,-1652.83531866964,4.55982392313186,0.919799603644647,6.496795037272
4907.3570720102,-48.9628741001876,-165.199676587602,428353.605681818,3590.30989651291,-6192.48175653227,-1652.83531866917,4.55982392313153,0.919799603645191,6.49679503727215
4910,-49.0185136681194,-164.965868310712,428370.10024262,3602.34578015488,-6190.02582610354,-1635.65748952782,4.54815816972216,0.938689207550535,6.50228519609223
4915,-49.1223493151754,-164.522057883445,428400.697197915,3625.03121825585,-6185.24306376966,-1603.12040355625,4.52600015834379,0.974414689446235,6.51251496896375
4920,-49.2243075550298,-164.076324272301,428430.495062681,3647.60559690519,-6180.28169988297,-1570.53268194366,4.50372724722921,1.01012539710091,6.52253940042426
4925,-49.3243740410068,-163.628688379093,428459.489867294,3670.06830708566,-6175.14183229882,-1537.89535217238,4.48134014158338,1.04582027211248,6.5323581823731
4930,-49.422534553645,-163.179171545168,428487.677726879,3692.41879771828,-6169.82353205145,-1505.20944323521,4.45883954389842,1.08149829928112,6.54197101870036
4935,-49.5187750088703,-162.727796060039,428515.054841672,3714.65652120177,-6164.32687504378,-1472.47598557604,4.43622616087574,1.11715846754445,6.55137762499961
4940,-49.6130814662437,-162.27458566912,428541.617497193,3736.78087922045,-6158.65197491681,-1439.69601103266,4.41350071218886,1.1527997318467,6.56057772802596
4945,-49.7054401372793,-161.819564567622,428567.362064315,3758.79133131913,-6152.79891782755,-1406.87055278268,4.39066390977051,1.18842109187378,6.56957106493365
4950,-49.7958373938157,-161.362757906386,428592.284999239,3780.68734055233,-6146.76779472686,-1374.00064529388,4.36771646573152,1.22402155276058,6.57835738234066
4955,-49.8842597764365,-160.904192296699,428616.382843391,3802.46831943266,-6140.55873480199,-1341.08732427948,4.34465910229616,1.2596000867153,6.58693643527043
4960,-49.9706940029312,-160.443894801209,428639.652223285,3824.13373818235,-6134.17183908955,-1308.13162665892,4.32149252960531,1.29515570970392,6.59530798602514
4965,-50.0551269767816,-159.981893436674,428662.089850416,3845.68307051198,-6127.60721334448,-1275.13459052426,4.29821745511704,1.33068744195282,6.6034718030505
4970,-50.1375457956654,-159.51821767561,428683.692521131,3867.11573973026,-6120.8650020589,-1242.09725511232,4.27483459513404,1.3661942694684,6.61142765984686
4975,-50.2179377599702,-159.05289743397,428704.457116601,3888.43122665296,-6113.94532093949,-1209.02066078184,4.25134465146414,1.40167521889505,6.61917533397739
4980,-50.2962903812991,-158.585963570573,428724.38060286,3909.62901553627,-6106.84829036788,-1175.90584899535,4.22774832254068,1.43712931816058,6.62671460622226
4985,-50.3725913909617,-158.117448385381,428743.460030937,3930.70854037153,-6099.57406999565,-1142.75386230495,4.20404631667306,1.472555558315,6.63404525991462
4990,-50.4468287484401,-157.647384603729,428761.692537114,3951.66929243659,-6092.12279010915,-1109.56574434061,4.18023932758986,1.50795296702101,6.64116708048598
4995,-50.518990649812,-157.175805872263,428779.075343288,3972.51076640757,-6084.49458567664,-1076.34253980042,4.15632804718892,1.54332056985773,6.64807985523943
5000,-50.5890655361239,-156.702747253655,428795.605757457,3993.23240686595,-6076.68963150885,-1043.08529444139,4.13231318031577,1.57865735300605,6.65478337335428
5005,-50.6570421017009,-156.22824420726,428811.281174328,4013.83371547132,-6068.70807252975,-1009.79505506941,4.10819541890895,1.61396233585406,6.66127742611662
5010,-50.7229093023792,-155.752333081423,428826.099076008,4034.31419727552,-6060.55005839543,-976.472869527849,4.08397545601428,1.6492345334295,6.66756180735829
5015,-50.786656363648,-155.27505160455,428840.057032776,4054.67330745942,-6052.21577920596,-943.119786683307,4.05965400166797,1.68447292033607,6.67363631407631
5020,-50.8482727886927,-154.796437862092,428853.152703932,4074.91055810561,-6043.70539469095,-909.736856407885,4.0352317551886,1.71967650277731,6.67950074719831
5025,-50.9077483663195,-154.316530785174,428865.383838677,4095.02546472831,-6035.01906938243,-876.325129557424,4.01070941998005,1.75484428234721,6.68515491245046
5030,-50.9650731787525,-153.835370637986,428876.748276976,4115.0174932547,-6026.15700885664,-842.885657945261,3.98608772005048,1.78997522134507,6.69059862128191
5035,-51.0202376092918,-153.352997991104,428887.243950453,4134.88616636412,-6017.11938784419,-809.419494311187,3.96136737002143,1.82506831420967,6.69583169179846
5040,-51.0732323498145,-152.869454206457,428896.868883191,4154.63101024436,-6007.90638593569,-775.927692285946,3.93654909033278,1.86012255257917,6.70085394965625
5045,-51.1240484081089,-152.3847819211,428905.621192506,4174.25150182252,-5998.51822433505,-742.411306351458,3.91163362408043,1.8951368917918,6.70566522887205
5050,-51.1726771150304,-151.899024016932,428913.499089607,4193.74717463648,-5988.95509290375,-708.871391797152,3.88662170451611,1.93011032142619,6.71026537251029
5055,-51.2191101314623,-151.412224102128,428920.500880161,4213.11756582122,-5979.21718638314,-675.309004673373,3.86151407051379,1.96504183127417,6.71465423321429
5060,-51.2633394550701,-150.924426991422,428926.624964758,4232.36216359333,-5969.30474164445,-641.725201742574,3.83631148368316,1.99993037861612,6.71883167355854
5065,-51.3053574268419,-150.4356776724,428931.869839206,4251.48051261724,-5959.21796368396,-608.12104042909,3.81101469342571,2.03477495739898,6.7227975662067
